UY,UE,UI,B,Y-hat,E,I,Y
0.7739560485559633,-1.0989245655905424,1.5080771845440948,-0.9328903964177435,0,-3.3773998126895917,0.8270098213603878,0
0.4388784397520523,-0.5413143554356487,2.0578022345854023,-0.0541548642225358,1,-1.0555981361179714,3.200420306158333,1
0.8585979199113825,0.27200110688318835,0.23459046823044263,-0.3786562845393365,0,-0.07838243441926568,-0.2683709345481637,0
0.6973680290593639,-0.6283199853884129,-0.6384292072685546,0.8198907713290137,0,0.09886018329437718,0.3723275796296357,0
0.09417734788764953,-0.2783664403010984,-0.22163990085094343,0.8479217540828429,1,0.7708230385822872,1.0868431405793233,1
0.9756223516367559,0.4413586925299495,0.4733398908330222,-1.8352817974361126,0,-1.9584770496002597,-2.362635230308556,0
0.761139701990353,-0.348772681201302,-1.5629808516390824,1.0451094187643148,0,0.9398733019841287,-0.7240833507231967,0
0.7860643052769538,0.22605958910202525,-0.5724991759812048,-0.6107559064588114,0,-0.5092265993045717,-1.954283722549907,0
0.12811363267554587,1.5927284560195685,1.434893074450249,0.2362921985966739,1,3.2213495187302343,2.6975256567347445,1
0.45038593789556713,-0.17185879898699755,-1.0457100693283625,-0.9389087403832965,0,-1.7177089487515405,-3.269280969576984,0
0.37079802423258124,1.1793378097192062,-0.7490248992615429,0.37113460270978327,1,2.6795099615592464,-0.5675110142118371,1
0.9267649888486018,0.5593700673073582,0.013193655981440497,2.551348953621102,0,4.833889551584898,4.358403070726178,1
0.6438651200806645,-1.4672419934867666,0.28314225950470917,0.12716556128503306,0,-2.4502872463486307,0.6692090693920909,0
0.82276161327083,-1.1021370292635242,-0.6250040461994723,-0.45984771764635685,0,-2.673618229143879,-1.7817475939179621,0
0.44341419882733113,-0.8335958830698964,0.07696438325195544,-0.23216123467554106,0,-1.848714441539125,-0.2715310857452911,0
0.2272387217847769,-0.8548349169327834,0.6079395337394395,-1.4690299572380199,1,-3.74224778633604,-1.5246476733215306,0
0.5545847870158348,-0.0902897461068142,1.9614518237636474,1.4489632861644581,1,2.0109233862544214,5.601560504501414,1
0.06381725610417532,0.6146440480818223,-0.1262443794347809,0.3128831075966104,1,1.5756839479421958,0.32991027581858823,1
0.8276311719925821,1.2551584167047227,-0.041297315340562746,-1.0488979062978467,0,0.6859382906217308,-1.8492021452512397,0
0.6316643991220648,0.30817508872508226,1.5274523459795106,-1.016318290128753,1,-0.9697622754879816,0.7161826603483372,0
0.7580877400853738,-0.4456795560532098,-0.5491658582980953,0.015282379148826237,0,-0.7792996321725384,-0.8526853287239479,0
0.35452596812986836,-2.0822412436298743,-1.3243530327621809,0.9319953933384871,0,-2.350041148526043,-0.5345726837440612,0
0.9706980243949033,0.07058957541733794,0.2502489756589624,-1.1509899087369713,0,-1.5994236273542488,-1.5562844837985113,0
0.8931211213221977,0.025770193694991287,1.076175025087915,1.1134093418671713,0,1.7165003614517413,3.614675921314855,1
0.7783834970737619,0.18292875353895768,0.36104713519968545,-0.09163355195690347,0,0.19182142843476865,0.4218983779927608,0
0.19463870785196757,2.1062402977033328,-0.09701565754724577,-0.9302433850070968,1,2.3958674583553536,-1.7366388065876577,1
0.4667210037270342,1.2405965461930721,-1.4483933731348388,-0.4676904265729778,1,1.5315381432880633,-3.1125031221898043,0
0.04380376578722878,0.7850609182499858,-0.058369245268373136,1.7485538771297098,1,4.035940468544539,2.8791507986911093,1
0.15428949206754783,-0.9620771300715998,1.2331549263163366,-1.3882133365453373,1,-3.8140588389468855,-0.3869147900209349,0
0.6830489532424546,-0.5129947491967435,-1.2341170815392215,-0.7318929559461467,0,-2.0212299824733586,-3.218805355571204,0
0.7447621559078171,-0.09484460692850216,-0.24474717380327135,0.9525835846349205,0,1.258155084481077,1.2277966157941307,1
0.96750973243421,-0.7754071240103536,-0.38748473215836077,0.2164570434536348,0,-1.0710472580381842,-0.25199859758219806,0
0.32582535813815194,0.5004645249851181,-0.6977045706377453,-0.7912408182580523,1,-0.2860250824138659,-2.461436704059081,0
0.3704597060348689,0.35690884921570454,0.24792300451900576,0.9647932363648231,1,2.089625783135503,2.0368253090506085,1
0.4695558112758079,-1.0883077930546925,0.4433052412560076,1.0122957331691809,0,-0.4405104277446752,2.4301911323972196,1
0.1894713590842857,1.1968167090961244,0.4328269047934368,0.3313906685180812,1,2.651356079150146,1.2558871841502368,1
0.12992150533547164,0.1023103338088603,-0.976809763615125,-0.6123965875835142,1,-0.7344362805193227,-2.6039698206761743,1
0.47570492622593374,-1.7290711467422513,-1.6459836943336827,-0.45830461983435805,0,-3.7997849938875894,-3.412691764652301,0
0.2269093490508841,-0.051342858344969454,0.2623884365307285,0.28467606529839856,1,0.3345969529266528,0.9037708094564432,1
0.6698139946825103,0.28120645592290483,-0.5059190414826519,-1.3119290612133796,0,-1.4617219711588407,-3.0397498704349886,0
0.43715191887233074,0.9727923614357405,1.8383123796867857,1.3277848811331123,1,3.742703572284001,5.198534105425148,1
0.8326781960578374,-0.3374764031266163,1.8845096960149461,1.7002090886758383,0,1.9428561073858481,5.9055709643728385,1
0.7002651020022491,0.8279382674472072,1.99068979439604,-0.23595484984027074,1,1.136356606644567,2.7839804263052037,1
0.31236664138204107,0.1871419867702157,-0.9401109010347132,0.3561044924308068,1,0.8710123148325984,-0.8987998045231697,1
